docente_id,docente_nome,docente_campus,artigo_titulo,artigo_ano,artigo_autores,artigo_total_autores,nome_citacao_primeiro_autor,artigo_grande_area,artigo_area,artigo_sub_area,artigo_relevante,artigo_doi
6264,Leandro Pellenz,Campus Estrutural,Photocatalytic Degradation Using TiO2 P25: A Comparative Study for Different Textile Dyes,2024,"GIOVANAZZI, LUCAS CIUCIO | MISSNER, MARIA ELISA PHILIPPSEN | FRANCISCO, ISADORA BERTINI MARTINS | Rodrigues, Núbia Malú Medeiros | DA SILVA JÚNIOR, AFONSO HENRIQUE | Leandro Pellenz | DE AGUIAR, CATIA ROSANA LANGE | DE OLIVEIRA, CARLOS RAFAEL SILVA",8,"GIOVANAZZI, LUCAS CIUCIO",,,,NAO,10.34188/bjaerv7n1-011
6264,Leandro Pellenz,Campus Estrutural,Perovskite-Type Strontium Ferrite-Based Catalyst: Characterization and Antibiotic Degradation Approach,2024,"Silva Júnior, Afonso Henrique da | SOUZA, ANTÔNIO AUGUSTO ULSON DE | SILVA, LUCIANO DA | SILVA, ADRIANO DA | Oliveira, Carlos Rafael Silva de | Leandro Pellenz | MORAES, PAULO ALEXANDRE DURANT | MARQUES, WILLBRYNNER PEREIRA | MAZUR, LUCIANA PRAZERES | COSTA, THIAGO GUIMARÃES | HORN JR, ADOLFO | SOUZA, SELENE MARIA DE ARRUDA GUELLI ULSON DE",12,"Silva Júnior, Afonso Henrique da",,,,NAO,10.1016/j.psep.2024.05.048
6264,Leandro Pellenz,Campus Estrutural,Perovskite-type catalyst for tetracycline abatement under dark ambient over a wide pH range,2024,"DA SILVA JÚNIOR, AFONSO HENRIQUE | DE OLIVEIRA, CARLOS RAFAEL SILVA | MORAES, PAULO ALEXANDRE DURANT | Leandro Pellenz | GUELLI ULSON DE SOUZA, SELENE MARIA DE ARRUDA | DE SOUZA, ANTÔNIO AUGUSTO ULSON | DA SILVA, LUCIANO | DA SILVA, ADRIANO",8,"DA SILVA JÚNIOR, AFONSO HENRIQUE",,,,NAO,10.1007/s10971-024-06324-w
6264,Leandro Pellenz,Campus Estrutural,Application of graphene oxide incorporated into biopolymer microfibers as a novel adsorbent for removing pharmaceuticals from water,2025,"Leandro Pellenz | DA SILVA JÚNIOR, A. H. | Carlos Rafael Silva de Oliveira | MAZUR, L. P. | MEI, L. H. I. | MEDEIROS RODRIGUES, N. M. | DE SOUZA, A. A. U. | Adriano da Silva",8,"PELLENZ, L.",,,,NAO,10.1007/s13762-025-06459-5
6264,Leandro Pellenz,Campus Estrutural,"Novel perovskite-type catalyst based on lanthanum, nickel, and iron for phenol removal in dark environments: an innovative strategy",2025,"DE FIGUEIREDO, GUILHERME MASCALCHI | DA SILVA JUNIOR, AFONSO HENRIQUE | Leandro Pellenz | DE SOUZA, ANTONIO AUGUSTO ULSON | DA SILVA, LUCIANO | DA SILVA, ADRIANO",6,"DE FIGUEIREDO, GUILHERME MASCALCHI",,,,NAO,10.1142/s1793604725510506
6264,Leandro Pellenz,Campus Estrutural,"Advanced treatment of water contaminated with Atrazine, Difenoconazole and Fipronil mixture, its by-products and bio-toxicity levels",2021,"INTICHER, JONAS J. | CABRERA, LIZIARA C. | GUIMARÃES, RAÍSSA E. | ZORZO, CAMILA F. | Leandro Pellenz | SEIBERT, DAIANA | BORBA, FERNANDO H.",7,"INTICHER, JONAS J.",,,,NAO,10.1016/j.jece.2021.105883
6265,Marcos Antônio Andrade Da Costa,Campus São Sebastião,Educação financeira e a formação de competências financeiras: uma proposta cognitivo-comportamental,2021,Marcos Antônio Andrade da Costa | timoteo madaleno vieira,2,"COSTA, M. A. A.",CIENCIAS_HUMANAS,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,"Hotelaria Hospitalar Nova Tendência para Humanização do Setor da Saúde, Assunto Ainda Pouco Explorado.",2008,Paula Dutra Leão de Menezes | Jammilly Mikaela Fagundes Brandão | Mayana Tayna Belmont Maia,3,Paula Dutra Leão de Menezes,CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,Gestão Hoteleira no Litoral Norte da Paraíba: Estrutura e Funcionamento.,2011,Paula Dutra Leão de Menezes | Bernardjan Cordeiro Balduino | Jammilly Mikaela Fagundes Brandão | Joycecream Cordeiro Balduino,4,Paula Dutra Leão de Menezes,CIENCIAS_SOCIAIS_APLICADAS,,HOTELARIA,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,"O QUE REVELA A LITERATURA INTERNACIONAL SOBRE OS VÍNCULOS ENTRE APRENDIZAGEM, COMPETÊNCIAS E INOVAÇÃO?",2015,Guilherme Araújo Diniz | Anielson Barbosa da Silva | Jammilly Mikaela Fagundes Brandão,3,"DINIZ, G. A.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,O Processo de Aprendizagem de Alunos de Turismo e Hotelaria Sob a Perspectiva Andragógica,2014,"Jammilly Mikaela Fagundes Brandão | CHAVES CAVALCANTE, ERICA DAYANE | GUEDES TEMOTEO, JOELMA ABRANTES",3,"FAGUNDES BRANDÃO, JAMMILLY MIKAELA",,,,SIM,10.7784/rbtur.v8i3.802
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,?CARTA NA MANGA?: EVENTOS COMO UMA ALTERNATIVA ESTRATÉGICA,2013,Jammilly Mikaela Fagundes Brandão | Érica Dayane Chaves Cavalcante | Raildo Queiroz Diniz,3,"BRANDÃO, J. M. F.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,Ferramentas de Comunicação Online na Hotelaria: Um Estudo das Empresas Hoteleiras Associadas à ABIH-RN.,2015,"BARBOSA JUNIOR, L. H. L. | Jefferson Oliveira da Silva | Cibelle Batista Gondim | Jammilly Mikaela Fagundes Brandão",4,"BARBOSA JUNIOR, L. H. L.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,A SUBJETIVIDADE DO 'COMER FORA': UM ESTUDO EM DOIS RESTAURANTES DE JOÃO PESSOA/PB,2015,Jammilly Mikaela Fagundes Brandão | Giussepe Correia Paulino | Lyvia Camila Fernandes Madruga | Marina Prado Santiago,4,"BRANDÃO, J. M. F.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,LIDERANÇA FEMININA NA HOTELARIA: UM ESTUDO COM MULHERES QUE EXERCEM CARGO DE LIDERANÇA EM HOTÉIS LOCALIZADOS EM JOÃO PESSOA-PB,2016,Jammilly Mikaela Fagundes Brandão | Mayana Tayna Belmont Maia | Joelma Abrantes Guedes Temoteo,3,"BRANDÃO, J. M. F.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,Fatores Mediadores da Aprendizagem na Educação a Distância em Administração Pública,2017,Jammilly Mikaela Fagundes Brandão | Anielson Barbosa da Silva,2,"BRANDÃO, J. M. F.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,'QUALIDADE SOBRE RODAS?: O NÍVEL DE SATISFAÇÃO DE CONSUMIDORES SOBRE OS SERVIÇOS DE ALIMENTAÇÃO EM FOOD TRUCKS,2017,Pyetro Pergentino de Farias | Joelma Ferreira da Silva | Jammilly Mikaela Fagundes Brandão,3,"FARIAS, P. P.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,DEJANDO VOLAR LA IMAGINACIÓN El uso de la historieta como estrategia de enseñanza en hotelería,2018,Jammilly Mikaela Fagundes Brandão | Anielson Barbosa da Silva,2,"BRANDÃO, J. M. F.",,,,SIM,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,?A UNIÃO FAZ A FORÇA?: ANÁLISE DO PROCESSO DE APRENDIZAGEM INTERORGANIZACIONAL EM UMA REDEPARAIBANA DE HOTÉIS,2018,Jammilly Mikaela Fagundes Brandão | Joelma Abrantes Guedes Temoteo | Gesinaldo Ataíde Cândido,3,"BRANDÃO, J. M. F.",,,,SIM,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,Turismo e Sustentabilidade em Unidades de Conservação: Um Estudo sobre as Alternativas de Emprego e Renda na Área de Proteção Ambiental da Barra do Rio Mamanguape-PB,2018,Joelma Abrantes Guedes Temoteo | Jammilly Mikaela Fagundes Brandão | Maria Cristina Crispim,3,"TEMOTEO, J. A. G.",,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,Fenomenologia da prática nas organizações hoteleiras: proposição de um protocolo de pesquisa,2022,Jammilly Mikaela Fagundes Brandão | Anielson Barbosa da Silva,2,"BRANDÃO, J. M. F.",,,,SIM,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,PARA ALÉM DO NORDESTE: A DIFUSÃO DA LITERATURA DE CORDEL E DO FORRÓ NO TERRITÓRIO BRASILEIRO,2024,Jammilly Mikaela Fagundes Brandão | Rejane Maria de Araújo,2,"BRANDÃO, J. M. F.",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6266,Jammilly Mikaela Fagundes Brandão,Campus Riacho Fundo,Expectativa x Experiência: Análise de Avaliações Publicadas em Redes Sociais sobre a Qualidade dos Serviços de Meios de Hospedagem Classificados pelo SBClass,2017,Joelma Abrantes Guedes Temoteo | Jammilly Mikaela Fagundes Brandão | Jefferson Oliveira da Silva,3,"TEMOTEO, J. A. G.",,,,NAO,
6267,Laura Misk De Faria Brant,Campus São Sebastião,"Levantamento das Condições Operacionais de Queijarias Clandestinas da Região do Serro, Minas Gerais",2003,Leorges Moraes da Fonseca | Eduardo Carvalho Machado | Laura Misk de Faria Brant | Carla Ferreira Soares | Cristiana Salaberga Procópio Fonseca | Silvana de Vasconcelos Cançado | Mônica de Oliveira Leite,7,"FONSECA, L. M.",CIENCIAS_AGRARIAS,,Ciência de Alimentos,NAO,
6267,Laura Misk De Faria Brant,Campus São Sebastião,Avaliação Microbiológica de Queijo Minas Artesanal Fresco e Maturado Produzido na Região do Serro-MG,2002,Laura Misk de Faria Brant | Leorges Moraes da Fonseca | Maria Crisolita Cabral | Célia Lúcia Luces Fortes Ferreira | Eduardo Carvalho Machado,5,"BRANT, L. M. F.",CIENCIAS_AGRARIAS,,Microbiologia dos Alimentos,NAO,
6267,Laura Misk De Faria Brant,Campus São Sebastião,"Indução a iniciativas de ensino, pesquisa e extensão integradoras e inovadoras pelo grupo de Pesquisa Educação em Ciências e pelo Núcleo de Estudos Agroecológicos no Campus e na cidade de São Sebastião.",2017,Vera Lúcia Ribeiro de Carvalho Bueno | Robson Caldas de Oliveira | Laura Misk de Faria Brant | HOSANA ALVES DO NASCIMENTO | Maxem Luis de Araújo | Josimar Viana da Silva | Reinaldo Araújo Gregoldo | José Geraldo Felipe da Silva,8,"BUENO, V. L. R. C.",OUTROS,,Agroecologia e agricultura urbana,NAO,
6267,Laura Misk De Faria Brant,Campus São Sebastião,Avaliação da qualidade microbiológica do queijo-de-minas artesanal do Serro-MG,2007,"Laura Misk de Faria Brant | FONSECA, L.M. | SILVA, M.C.C.",3,"BRANT, L.M.F.",CIENCIAS_AGRARIAS,,Ciência de Alimentos,NAO,10.1590/S0102-09352007000600033
6268,Marina Silveira De Melo,Campus Riacho Fundo,"Um estudo das personagens em Agosto e em A balada da praia dos cães: detetives, polícia e política",2009,Marina Silveira de Melo | Ofir Bergemann de Aguiar,2,"MELO, Marina Silveira de",,,,NAO,
6268,Marina Silveira De Melo,Campus Riacho Fundo,Un modèle pour la traduction littéraire? Analyse du cas Rubem Fonseca,2013,Marina Silveira de Melo,1,"MELO, Marina Silveira de",,,,NAO,
6268,Marina Silveira De Melo,Campus Riacho Fundo,De la ville (au) texte: la littérature en tant qu'enquête urbaine et personnelle,2015,Marina Silveira de Melo,1,"MELO, Marina Silveira de",,,,SIM,
6268,Marina Silveira De Melo,Campus Riacho Fundo,Para além dos registros: histórias da APEB-Fr e da Psicologia segundo Sônia Alberti,2015,Marina Silveira de Melo | Caio Padovan,2,"MELO, Marina Silveira de",,,,NAO,
6269,Carolina Torres Oliveira,Campus Ceilândia,EXPRESIONES DE LA SUBJETIVIDAD SOCIAL DEL AULA Y CREATIVIDAD EN EL APRENDIZAJE: un estudio de caso,2020,Carolina Torres Oliveira | Albertina Mitjáns Martinez,2,"OLIVEIRA, Carolina Torres",,,,NAO,
6269,Carolina Torres Oliveira,Campus Ceilândia,TECNOLOGIA ASSISTIVA NO ENSINO DE ESPANHOL EM SALA DE RECURSO MULTIFUNCIONAL DO CENTRO DE LÍNGUAS INTERESCOLAR DE BRASÍLIA,2024,Luís Fernando Martins Guieiro | Carolina Torres Oliveira,2,"GUIEIRO, L. F. M.",,,,SIM,
6269,Carolina Torres Oliveira,Campus Ceilândia,Inclusão Educacional e Tecnologias Assistivas no Ensino de Espanhol,2024,Luís Fernando Martins Guieiro | Carolina Torres Oliveira,2,"GUIEIRO, L. F. M.",,,,SIM,
6270,Luciano De Andrade Gomes,Campus Ceilândia,Theoretical/Experimental Study of an Upflow Anaerobic Sludge Blanket Reactor Treating Domestic Wastewater,2011,Maria Gorethe de Sousa  Lima | Luciano de Andrade Gomes | Severino Rodrigues de Farias Neto | Antonio Gilson Barbosa de Lima | Flávio César Brito Nunes,5,"LIMA, Maria Gorethe de Sousa",ENGENHARIAS,,,SIM,10.1515/1542-6580.2599
6270,Luciano De Andrade Gomes,Campus Ceilândia,Estudo da Composição Química de Precipitados em Águas Provenientes de Poços Profundos no Município de Crato ? CE,2011,Maria Gorethe de Sousa  Lima | Luciano de Andrade Gomes | Horst  FRISCHKORN | Luiz Alberto Ribeiro Mendonça | José das Graças Procópio da Silva,5,"LIMA, Maria Gorethe de Sousa",ENGENHARIAS,,Engenharia Hidráulica,NAO,10.21168/rbrh.v16n3.p177-183
