docente_id,docente_nome,docente_campus,nome_projeto,natureza,situacao,ano_inicio,ano_fim,descricao,papel,total_integrantes,integrantes
6128,Katia Guimarães Sousa Palomo,Campus Brasília,IMPLEMENTAÇÃO DE INFRAESTRUTURA DIGITAL PARA  FORMAÇÃO DE PROFISSIONAIS DE EXCELÊNCIA NO SETOR  PÚBLICO ALICERÇADA NA PROPOSTA DE UMA APRENDIZAGEM META-INTERATIVA (AM-I).,PESQUISA,CONCLUIDO,2022,2024,"Estamos no limiar de uma era na qual não se aprende da mesma forma, mas se busca ensinar como se estivéssemos no século XIX. Não cabe mais ao processo educacional ou de formação profissional apenas evoluir a partir das metodologias já existentes. É preciso revolucionar. É preciso mudar os padrões do ensinar, para que os paradigmas e resistências no aprender da atualidade sejam transformados substancialmente em prol de um processo educacional e profissional eficaz que priorizem a sua própria significância e relevância para a solução de problemas da nossa sociedade. O uso de ferramentas inovadoras como os jogos educacionais digitais e os ambientes imersivos são instrumentos indispensáveis para fomentar as competências digitais dos profissionais de hoje. Este projeto de pesquisa aplicada tem como principal objetivo implementar uma infraestrutura digital para a formação e aperfeiçoamento de servidores, estudantes e cidadãos interessados pela administração pública a partir do uso de jogos educacionais digitais (serious games) em Ambientes Educativos Inovadores (AEI) e em ambientes virtuais. A partir da utilização dos espaços inovadores denominados LabINOVA implantados no Campus Brasília do Instituto Federal de Brasília, do ambiente virtual imersivo e da implantação de módulos de conhecimento construídos para ampliação do protótipo de serious games denominado Gestão Virtual, os participantes desta pesquisa-ação terão a oportunidade de desenvolver suas competências digitais, os conhecimentos teóricos e práticos para atuação em cargos administrativos no setor público, potencializando a sua satisfação no aprender e viabilizando a melhoria dos níveis de capacitação para melhor resolução dos problemas e desafios da sociedade. Valor total do projeto soma o montante de R$500.000,00 composto de Despesa de Capital no valor de R$ 125.000,00; Despesa de Custeio no valor de R$ 232.200,00; e Bolsas no valor de R$ 142.800,00. A área de submissão desta proposta é a Gov Learning.",Coordenador,2,Katia Guimarães Sousa Palomo | Paula Schempler Oliveira
6129,Carla Simone Castro Da Silva,Campus Brasília,Junior Achievment,EXTENSAO,EM_ANDAMENTO,2016,,Adviser de marketing na Junior Achievment - IFb São Sebastião&#10;Realizada com alunos do ensino médio,Coordenador,3,Carla Simone Castro da Silva | Ana Cláudia Bernardes Vilarinho | Jaqueline Thomazine Brocchi
6129,Carla Simone Castro Da Silva,Campus Brasília,Talk Show _ Inovação no Secretariado,EXTENSAO,CONCLUIDO,2016,2016,Projeto de debates do curso superior em Tecnologia de Secretariado do IFB- Campus Sao Sebastiao,Coordenador,2,Carla Simone Castro da Silva | Ana Cláudia Bernardes Vilarinho
6129,Carla Simone Castro Da Silva,Campus Brasília,I Talk Show Inovaçao no secretariado,EXTENSAO,CONCLUIDO,2016,2016,Desenvolvimento de metodologias para o parimoramento do ensino técnico no contexto do Secretariado,Coordenador,1,Carla Simone Castro da Silva
6129,Carla Simone Castro Da Silva,Campus Brasília,I Talk Show - Intervençoes culturais na área de Eventos,EXTENSAO,CONCLUIDO,2016,2016,Talk show realizado pelos alunos para debater o cenário cultural e o mercado de Eventos no Distrito Federal,Coordenador,1,Carla Simone Castro da Silva
6129,Carla Simone Castro Da Silva,Campus Brasília,I Semana academica de Eventos - campus Brasilia,EXTENSAO,CONCLUIDO,2017,2017,"Realizaçao da I semana academica, no período de 08 a 09 de junho de 2017&#10;Como coordenadora",Coordenador,3,"Carla Simone Castro da Silva | Simone Pinheiro dos Santos | Tabosa, Oliveira Sandra Mara"
6129,Carla Simone Castro Da Silva,Campus Brasília,Congresso Regional de Eventos,EXTENSAO,CONCLUIDO,2017,2017,"I congresso regional de eventos do Eixo Turismo, hospitalidade e lazer do IFB - Campus Brasília",Coordenador,3,"Carla Simone Castro da Silva | Simone Pinheiro dos Santos | Tabosa, Oliveira Sandra Mara"
6129,Carla Simone Castro Da Silva,Campus Brasília,Pesquisa de Empregabilidade do campus brasília- Aferição de conteúdo e desvio de competências,PESQUISA,EM_ANDAMENTO,2018,,,Coordenador,4,Carla Simone Castro da Silva | Ana Cláudia Bernardes Vilarinho | Jaqueline Thomazine Brocchi | Fabricio J Pontes
6129,Carla Simone Castro Da Silva,Campus Brasília,Programa de desenvolvimento de empresas - IFB,EXTENSAO,CONCLUIDO,2020,2020,"Projeto de extensão do Instituto Federal de Brasília-Campus Brasília e se propõe a desenvolver on line e prestar  consultoria virtual a micro e pequenos empreendedores para auxiliá-los no aprendizado das ferramentas de marketing, capacitando-os para a perfeita atuação no mercado",Coordenador,4,"Diego Jacob | Carla Simone Castro da Silva | Ribeiro, F. L | Lanne Leao"
6129,Carla Simone Castro Da Silva,Campus Brasília,Efeitos do Contexto sobre o consumo de bens de luxo falsificados,PESQUISA,EM_ANDAMENTO,2020,,Projeto PIBIC edital 10/2020,Coordenador,2,Carla Simone Castro da Silva | FABRICIO  JOSE DA SILVA PONTES
6129,Carla Simone Castro Da Silva,Campus Brasília,Marketing é tudo,EXTENSAO,EM_ANDAMENTO,2020,,"O projeto Marketing é tudo, teve a sua primeira edição em 2020, contemplado pelo edital 04.2020 do IFB e atendeu 58 microempresários, com excelente aprovação. Todos foram certificados e seguem atuando. O projeto que conta com apoio de professores do IFB e voluntários, mostra-se atual e em sintonia com os novos modelos de negócios que ganharam atuação e velocidade em ambiente digital, possibilitando o crescimento também para os pequenos empreendedores.&#10;&#10;Após 1 ano de enfrentamento a  pandemia de Corona Vírus, é notório que o público mais afetado são os trabalhadores de setores como o comércio e micro e pequenos empreendedores, que estão vendo a sua fonte de renda comprometida. Faz-se portanto urgente e necessário a organização de iniciativas que capacitem este público a desenvolver algum mecanismo de atuação que lhes possibilite manter a sua renda, dando também a eles ferramentas para desenvolver e implementar negócios virtuais que possam ser continuados após a finalização da crise. &#10;&#10;Segundo o gerente da PNAD Contínua do IBGE, o percentual de trabalhadores informais na população ocupada chegou a 41,3%no país, no DF estima-se segundo pesquisa publicada em fevereiro de 2020 pela Codeplan, uma taxa de 28,2%de trabalhadores na informalidade. Logo faz-se urgente a implementação de amparo técnico especializado para buscar junto com este grupo, soluções para o desenvolvimento das suas atividades profissionais.&#10;&#10;Sobre a iniciativa ainda, percebe-se uma excelente oportunidade para o desenvolvimento de material acadêmico, que sirva como norteador futuro para enfrentamento de situações análogas, seja no formato de artigos, livros ou e-book ou vídeo aulas.",Coordenador,7,Carla Simone Castro da Silva | Fernanda Ribeiro de Lima | Fabiula Souza | Anny Ribeiro | Fernando Lopes | Thais Silva | Fernanda Ribeiro de Lima Alvares
6129,Carla Simone Castro Da Silva,Campus Brasília,SOMOS TODOS EMPREENDEDORES,EXTENSAO,EM_ANDAMENTO,2022,,Apresentação dos resultados institucionais referentes a participação do IFB no Programa IF MAIS EMPREENDEDOR,Coordenador,4,Carla Simone Castro da Silva | karem parreira | Fernando Lopes Alves | Carlos Martins
6129,Carla Simone Castro Da Silva,Campus Brasília,IFB Mais empreendedor,DESENVOLVIMENTO,EM_ANDAMENTO,2023,,"um programa de apoio ao desenvolvimento de atividades econômicas geridas por micro e pequenos empreendedores do Distrito Federal, através de inscrição em projetos coordenados por docentes do Instituto Federal de  Brasília, que visam desenvolver o modelo de negócio destes organismos favorecendo a autonomia da gestão e longevidade dos empreendimentos. Os projetos aprovados deverão atender um mínimo de 5 e um máximo de 10 empresas e contarão com apoio de bolsas de incentivo para os coordenadores e bolsistas.",Coordenador,6,Carla Simone Castro da Silva | Tiago Segato | Adriana Alfani de oliveira santos alfani | Mirtza Fuvia Magiolli | Simone Mendes | Regina Mayumi kikuchi
6129,Carla Simone Castro Da Silva,Campus Brasília,Empreendedorismo do âmbito do IFB : Aferição dos efeitos da formação ofertada pela Plataforma Escola de Negócios Virtual do Instituto Federal de Brasília como vetor do desenvolvimento sócio econômico sobre empreendedores do Distrito Federal,PESQUISA,EM_ANDAMENTO,2023,,"Este estudo tem como objetivo analisar os efeitos da formação oferecida pela Plataforma Escola de Negócios Virtual do Instituto Federal de Brasília (IFB) sobre empreendedores do Distrito Federal, considerando seu impacto no desenvolvimento socioeconômico da região. A pesquisa será conduzida ao longo de 12 meses e contará com uma amostra de empreendedores participantes da formação oferecida pelo IFB. Serão analisados os dados coletados a fim de identificar os resultados e impactos dessa formação no contexto do empreendedorismo, contribuindo assim para o campo do desenvolvimento socioeconômico.",Coordenador,5,Carla Simone Castro da Silva | Fabio Fernandez | Flavia Furtado Rainha | Weruska Marques Virote de Sousa Pinto | Tiago Segato
6129,Carla Simone Castro Da Silva,Campus Brasília,IFB MAIS EMPREENDEDOR,EXTENSAO,CONCLUIDO,2022,2024,programa de empreendedorismo do IFB,Coordenador,1,Carla Simone Castro da Silva
6129,Carla Simone Castro Da Silva,Campus Brasília,Enedes - escola de negócios e desenvolvimento social do IFB,EXTENSAO,EM_ANDAMENTO,2024,,"O Instituto Federal de Brasília (IFB) terá uma Escola de Negócios e Empreendedorismo Social para atender a todo o Distrito Federal. O investimento na ordem de R$ 11,5 milhões será oriundo da Agência Brasileira de Desenvolvimento Industrial (ABDI) e será gerido em parceria com a Fundação de Empreendimentos Científicos e Tecnológicos (Finatec).O termo da parceria foi assinado nessa terça-feira, 10 de dezembro, no IFB Campus Brasília, unidade que sediará a iniciativa.",Coordenador,1,Carla Simone Castro da Silva
6129,Carla Simone Castro Da Silva,Campus Brasília,A REINTRODUÇÃO DOS EVENTOS DRIVE-IN EM BRASÍLIA: Análise do comportamento do consumidor diante do Decreto N° 40602 de  07/04/2020,PESQUISA,CONCLUIDO,2020,2021,Este projeto objetivou analisar a oportunizacao dos eventos Drive como estratégia adotada pelo setor de eventos para coexistir durante o período pandêmico.,Coordenador,2,Carla Simone Castro da Silva | julia vitoria do nascimento de oliveira
6131,Jose Elenilson Cruz,Campus Gama,Do banco de dados à análise: oficinas práticas de bibliometria com VOSviewer no Campus Gama.,ENSINO,EM_ANDAMENTO,2025,,"Este projeto faz parte do Programa PIPA - Projeto de Iniciativa à Prática Profissional, implementado pelo IFB, contemplando alunos de cursos superiores. O objetivo do &quot;Do banco de dados à análise&quot; é capacitar alunos de quatro campi do IFB no que se refere à elaboração de análises bibliométricas com o uso do software VosViewer, de forma a contribuir para elaboração de Trabalhos de Conclusão de Cursos e iniciação científica no âmbito do IFB",Coordenador,2,Jose Elenilson Cruz | João Guilherme Côrte Barbosa
6131,Jose Elenilson Cruz,Campus Gama,MULLUX  Sistema de Cadastro Digital de Empreendedoras Locais para o Fortalecimento de Atividades Econômicas Sustentáveis,DESENVOLVIMENTO,EM_ANDAMENTO,2024,,"O Projeto MULLUX foca numa pesquisa de caráter de inovação com o objetivo de desenvolver uma solução tecnológica (cadastro digital) de produtos de mulheres empreendedoras do entorno Sul do Distrito Federal, visando o fortalecimento de pequenos negócios locais",Coordenador,6,Jose Elenilson Cruz | Márcia Lúcia de Souza | Martha Mendes Caiafa | Ingrid Lacerda Irineu | Rafaela Alves de Oliveira | Shelda Borges de Souza
